No.  Input_img    Ref_img    IdentityIssame     Expression_actual    Expression_require    Expression_ref    ExpressionIsrequire
325  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_011.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_000.png  False  4  5  -1  False
326  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_007.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_000.png  False  1  3  -1  False
327  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_031.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_000.png  False  3  5  -1  False
328  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  3  -1  False
329  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Disgust/P022_Disgust_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  1  5  -1  False
330  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_009.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  1  3  -1  False
331  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_010.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  1  5  -1  False
332  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  0  3  -1  False
333  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  2  5  -1  False
334  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Sadness/P019_Sadness_010.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_000.png  False  4  3  -1  False
335  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_000.png  False  3  5  -1  False
336  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Anger/P018_Anger_000.png  False  0  3  -1  False
337  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_013.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Anger/P018_Anger_000.png  False  4  5  -1  False
338  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_000.png  False  1  3  -1  False
339  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_000.png  False  2  5  -1  False
340  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Fear/P018_Fear_000.png  False  5  3  -1  False
341  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Sadness/P043_Sadness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Fear/P018_Fear_000.png  False  4  5  -1  False
342  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_000.png  False  0  3  -1  False
343  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_000.png  False  0  5  -1  False
344  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Sadness/P043_Sadness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_000.png  False  4  3  -1  False
345  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_000.png  False  3  5  -1  False
346  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  5  3  -1  False
347  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Sadness/P022_Sadness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  4  5  -1  False
348  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  0  3  -1  False
349  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  4  5  -1  False
350  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Sadness/P043_Sadness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  4  3  -1  False
351  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  3  5  -1  False
352  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  5  3  -1  False
353  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  1  5  -1  False
354  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_000.png  False  4  3  -1  False
355  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_000.png  False  3  5  -1  False
356  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Sadness/P019_Sadness_000.png  False  2  3  -1  False
357  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Sadness/P019_Sadness_000.png  False  2  5  -1  False
358  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_000.png  False  4  3  -1  False
359  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_000.png  False  3  5  -1  False
360  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_015.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_000.png  False  5  3  -1  False
361  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Sadness/P019_Sadness_009.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_000.png  False  4  5  -1  False
362  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Sadness/P043_Sadness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Disgust/P078_Disgust_000.png  False  4  3  -1  False
363  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Disgust/P043_Disgust_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Disgust/P078_Disgust_000.png  False  1  5  -1  False
364  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_000.png  False  1  3  -1  False
365  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_000.png  False  1  5  -1  False
366  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Anger/P018_Anger_027.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_000.png  False  0  3  -1  False
367  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Fear/P018_Fear_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_000.png  False  2  5  -1  False
368  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Anger/P022_Anger_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_000.png  False  0  3  -1  False
369  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_000.png  False  3  5  -1  False
370  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_000.png  False  2  3  -1  False
371  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_000.png  False  3  5  -1  False
372  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_008.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_000.png  False  1  3  -1  False
373  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_006.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_000.png  False  1  5  -1  False
374  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_000.png  False  0  3  -1  False
375  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_000.png  False  2  5  -1  False
376  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_009.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_000.png  False  1  3  -1  False
377  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_000.png  False  0  5  -1  False
378  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_000.png  False  5  3  -1  False
379  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_030.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_000.png  False  3  5  -1  False
380  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Disgust/P022_Disgust_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_000.png  False  1  3  -1  False
381  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Disgust/P022_Disgust_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_000.png  False  1  5  -1  False
382  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_000.png  False  2  3  -1  False
383  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_015.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_000.png  False  0  5  -1  False
